0.051217
0.01131
0.00010431
2.2663e-05
1.1547e-05
5.9457e-06
0.049412
0.010426
4.0328e-05
2.1112e-06
9.4787e-07
7.7553e-07
0.029996
8.3714e-05
1.9819e-06
3.016e-07
3.016e-07
9.259e-05
3.059e-06
2.1543e-07
1.2926e-07
1.2408e-05
3.4468e-07
1.7234e-07
6.1181e-06
3.4468e-07
3.7053e-06
0.051725
0.0026796
0.00012228
1.6803e-06
6.4628e-07
3.016e-07
0.021135
0.000138
3.2314e-06
3.016e-07
2.5851e-07
8.044e-05
2.1543e-06
1.2926e-07
1.2926e-07
2.7144e-06
1.2926e-07
4.3085e-08
6.0319e-07
8.617e-08
3.016e-07
0.050748
0.00047954
2.0293e-05
3.4468e-07
1.2926e-07
8.9832e-05
4.3947e-06
1.2926e-07
8.617e-08
5.084e-06
2.5851e-07
8.617e-08
4.3085e-08
8.617e-08
3.4468e-07
0.00012443
4.7824e-06
1.7234e-07
4.3085e-08
4.6101e-06
3.8777e-07
5.6011e-07
4.3085e-08
2.1543e-07
1.1461e-05
3.8777e-07
5.6011e-07
2.1543e-07
8.617e-08
4.3516e-06
2.5851e-07
1.7234e-07
3.059e-06
0.045695
0.0027407
0.00041935
3.2314e-06
6.8936e-07
6.4628e-07
0.0031192
0.00030883
2.542e-06
1.2926e-07
0.00043606
2.5851e-06
1.7234e-07
4.3085e-08
2.4989e-06
4.3085e-08
4.3085e-07
8.617e-08
8.617e-08
0.022827
0.00035175
2.2835e-05
4.3085e-07
1.2926e-07
0.00012137
8.4016e-06
8.617e-08
8.617e-08
6.3766e-06
5.1702e-07
3.4468e-07
1.2926e-07
8.617e-08
0.00013533
8.4447e-06
7.3245e-07
4.3085e-08
5.2564e-06
3.4468e-07
1.7234e-07
2.1543e-07
4.3085e-08
4.3085e-08
9.3064e-06
6.4628e-07
4.3085e-08
4.3085e-07
4.3085e-08
1.7234e-07
1.0771e-06
4.3085e-08
8.617e-08
3.4468e-07
0.02995
0.00043546
4.1922e-05
4.7394e-07
4.3085e-08
0.00017786
2.5506e-05
2.5851e-07
4.3085e-08
2.6282e-05
5.1702e-07
2.5851e-07
4.3085e-08
0.0001212
1.0039e-05
6.4628e-07
6.8936e-06
2.5851e-07
7.3245e-07
1.2926e-07
1.2279e-05
9.4787e-07
1.2926e-07
6.0319e-07
8.617e-08
8.617e-08
9.0479e-07
1.7234e-07
1.7234e-07
0.00012594
9.0479e-06
9.4787e-07
5.7734e-06
5.6011e-07
8.617e-07
8.6601e-06
8.1862e-07
8.617e-08
6.8936e-07
8.617e-08
1.2064e-06
8.617e-08
2.5851e-07
1.2926e-07
1.1073e-05
8.617e-07
1.7234e-07
6.8936e-07
1.7234e-07
1.1202e-06
4.3085e-08
1.2926e-07
3.016e-07
2.8867e-06
