32,0
31,2
1,0
5,0
25,0
34,5
81,2
1,0
3,0
11,0
12,0
22,0
54,0
1,0
4,0
9,0
15,1
12,1
33227,2261
121,4
31,0
1,0
0,1
486,29
29,1
1,0
193,18
3,0
0,1
2487,151
51,2
344,28
5,0
1,0
1632,134
14,1
1,0
7,0
10,0
28302,1505
377,29
18,1
1,0
985,51
28,2
1,1
43,2
1,0
10729,587
155,11
9,1
47,4
2,0
6,0
20,4
4,0
1,0
2,0
60202,3378
694,32
53,6
432,19
57,2
61,5
103,7
6,2
10,0
7,1
186,11
7,2
5,0
12,0
12,0
54745,3356
239,26
12,1
2,0
792,46
41,3
136,9
1,0
1,0
3979,212
41,2
2,0
106,15
3,0
8,0
153,12
3,0
3,0
1,0
60478,3800
522,34
37,3
622,24
64,1
135,5
219,11
7,0
41,1
26,2
337,19
20,0
17,0
16,0
25,1
87736,6494
420,10
28,0
777,38
57,2
211,11
452,32
9,1
119,7
141,6
347,18
13,0
26,1
19,1
38,1
350,25
4,0
19,3
16,0
18,1
25,0
11635,836
18,0
1,0
84,6
8,0
13,0
425,24
9,0
1,0
60,6
3,0
1,0
288,23
4,0
1,0
2068,121
31,4
84,4
1,0
2,1
612,31
9,1
5,2
11,1
1513,88
39,1
26,1
11,2
20,0
9038,708
18,1
1,0
72,3
5,0
20,1
140,4
7,0
31,2
51,4
650,32
6,1
14,0
23,3
45,2
494,24
6,0
19,0
24,0
50,1
34,1
2040,152
3,0
11,0
7,0
61,1
7,0
17,1
98,3
161,9
3,0
11,2
93,3
186,11
199,6
1,0
11,0
18,1
58,2
59,0
146,3
2,0
10,0
27,1
62,1
33,1
9797,535
30,2
5,0
1,0
96,1
10,1
19,0
1,0
536,23
16,0
80,2
0,1
0,1
334,16
3,0
3,0
6283,278
88,3
8,0
303,12
10,0
11,0
2648,117
37,5
14,2
16,1
15408,790
255,4
159,7
53,2
79,5
9295,536
49,2
3,0
185,11
7,0
24,0
767,50
13,0
26,1
24,1
14075,744
208,4
237,4
89,2
133,7
15680,1058
126,6
196,12
95,6
130,5
117,4
1186,38
5,0
2,0
13,0
1,0
5,1
83,4
3,0
26,2
61,2
543,26
9,0
43,1
232,9
650,22
1186,79
14,1
15,0
41,1
290,8
190,8
376,10
1,0
6,0
19,0
68,2
87,2
59,1
7633,396
9,0
26,2
6,0
92,5
9,0
37,0
60,3
1078,43
25,0
116,2
586,22
2854,114
1219,51
16,0
38,1
143,3
2630,117
2067,111
416,12
8,0
23,0
125,2
172,6
141,3
4567,343
4,0
13,2
29,1
205,7
231,4
226,3
2505,193
6739,376
98,2
15,1
3,0
444,24
32,2
172,12
1,0
1,0
1,0
1901,104
40,4
298,24
3,0
2,0
1146,95
12,1
1,0
4,2
6,0
1,0
1,0
26826,1364
314,17
17,1
1,0
824,42
17,1
3,0
38,1
1,0
1,0
7713,431
110,9
4,0
35,2
3,1
3,0
21,1
1,0
51553,2435
537,32
33,0
273,12
34,1
45,0
73,1
3,0
6,0
2,0
160,6
8,0
7,0
3,0
12,1
1.2464e+05,7136
456,27
28,1
1,0
1369,69
76,4
2,1
247,18
3,0
3,0
7163,411
71,2
2,1
250,13
8,1
4,0
320,22
4,0
4,0
1,0
1.1344e+05,5932
780,47
59,4
830,41
83,1
186,14
265,19
16,1
60,4
50,3
346,13
17,0
15,0
17,0
23,0
3.1447e+05,18258
1000,54
83,3
2132,116
178,8
609,19
1217,56
32,0
404,20
452,28
621,14
25,1
44,2
39,2
41,1
737,28
20,0
40,0
27,0
42,3
55,2
48087,3425
70,7
231,6
6,0
52,3
916,72
11,1
77,7
1,0
285,33
8,1
1,0
6121,371
37,3
3,0
76,2
5,0
9,1
298,19
6,0
6,0
12,0
523,31
8,0
10,1
4,0
10,0
69975,4918
159,5
9,0
473,21
35,2
140,3
555,29
20,1
187,7
271,10
556,24
11,2
21,0
63,5
39,0
782,36
7,0
39,1
40,1
37,2
58,2
36575,2814
59,4
4,1
133,4
6,1
46,4
294,19
10,1
54,4
142,11
207,13
3,0
12,2
101,5
116,6
393,12
21,0
36,0
43,4
98,1
207,8
8,0
20,2
21,0
50,0
33,2
3466,236
17,2
1,0
69,0
4,0
20,0
1,0
336,26
11,0
1,0
50,2
2,0
173,10
5,0
5259,233
65,3
2,0
168,5
4,1
6,0
1483,94
27,2
3,0
13,0
9990,527
152,6
93,1
22,1
53,0
17710,1078
86,1
6,0
261,11
7,2
16,2
1004,50
9,1
42,3
42,3
17050,909
196,8
222,7
67,2
86,5
31538,2130
186,14
390,9
215,11
154,7
174,7
4009,302
6,1
18,4
1,0
4,0
78,2
12,0
41,1
587,33
8,0
20,1
107,10
286,9
4279,335
14,2
59,1
69,2
215,9
240,8
957,51
2,0
9,0
25,0
39,5
104,1
26,0
3611,216
2,0
16,1
5,0
70,3
1,0
18,2
44,1
1149,51
26,0
96,2
485,13
2737,122
2641,120
26,1
60,2
236,8
4254,175
5446,249
235,18
1,0
15,2
129,5
482,27
92,5
2631,189
2,0
5,1
18,1
262,7
402,13
93,2
1732,131
1466,59
17,2
54,3
2,0
1,0
21,2
305,25
3,0
1,0
41,1
1,0
167,20
1,0
1,0
4180,207
51,1
1,0
118,7
2,0
8,1
975,58
13,1
3,0
6,0
7577,340
85,9
30,3
13,1
30,1
25352,1524
90,3
9,0
278,18
13,1
39,0
1262,74
12,3
44,5
59,4
21112,1058
173,2
168,7
70,4
81,1
62527,3400
251,12
541,35
303,11
165,6
219,13
12123,898
14,0
3,0
56,3
1,0
2,1
214,12
4,0
11,0
43,4
1463,100
8,0
25,1
52,3
81,2
16498,1144
55,3
199,7
160,13
179,9
252,11
8505,650
17,0
57,3
80,3
47,4
99,0
60,4
1722,89
8,0
15,1
5,0
55,4
2,1
9,0
38,7
844,42
15,1
51,0
240,12
1565,61
3696,176
26,1
62,2
220,10
3606,146
7216,377
874,78
7,0
6,1
25,0
165,7
1355,87
326,25
1363,122
7,0
29,1
239,9
637,21
61,5
1077,96
910,42
5,0
9,0
46,4
2,0
11,0
35,2
633,33
10,0
23,3
141,14
996,37
3855,200
25,0
68,2
226,11
3085,160
8844,423
2076,175
7,0
14,0
55,1
357,21
3717,226
1888,153
804,50
4,0
9,2
170,9
792,31
248,15
547,42
624,28
2,0
2,0
16,1
108,8
588,24
352,30
355,11
300,14
558,39
3641,260
110,8
5,0
1,0
4319,381
106,8
330,27
2,0
8,0
2,0
1,0
6280,521
63,5
6,0
383,41
3,2
2,0
1325,108
17,0
9,0
7,0
1,0
2,0
11736,802
134,11
15,1
244,20
12,1
1,0
24,2
1595,118
25,4
3,0
16,3
17,2
1,0
2,1
5163,325
81,0
4,1
44,4
6,0
7,0
17,1
2,0
2,0
29,2
1,0
1,0
1,0
1,0
60452,3441
369,22
32,2
1,0
1,0
1103,53
76,5
344,17
5,0
4,0
3496,186
45,4
4,0
288,27
4,1
6,0
1,0
428,52
5,0
4,0
3,1
1,0
24399,1266
190,15
23,1
252,16
26,1
46,0
149,6
5,0
18,1
0,1
1,0
15,1
1,0
149,5
5,0
2,0
7,1
1,0
1,0
7,1
1,0
15,0
2,0
92419,4360
306,15
23,2
1,0
725,42
56,5
181,8
1,0
1,0
471,26
10,1
129,7
2,0
166,17
1,0
2,0
264,8
10,1
2,0
19,1
3,0
3,0
23,1
2,0
1,0
19,0
1,0
384,16
10,0
31,0
2,0
5,0
19,0
9,0
7,0
22,0
1,0
3,0
3,0
29,1
3,0
1,0
1,0
4,0
1.1489e+05,6955
327,12
8,1
793,47
35,1
2,0
208,14
0,1
3537,196
61,4
467,43
3,2
1,0
2105,167
26,0
5,0
0,1
15,1
2,0
11525,621
90,4
8,2
142,12
11,0
1,0
17,1
1215,97
18,1
18,0
1,0
25,1
2,1
2,0
1509,131
20,1
3,0
12,0
1,0
2,0
19,0
1,0
2,0
20,0
1,0
1,0
1.2587e+05,5935
245,11
26,2
783,40
54,3
205,5
3,0
3,0
1108,53
19,2
301,12
1,1
1,0
523,28
7,2
4,1
3,0
745,33
15,0
28,0
1,0
8,0
113,6
2,0
2,1
4,0
88,6
4,1
1,0
4,1
3,0
922,26
6,0
1,0
44,1
6,0
18,0
56,2
14,2
19,0
53,0
3,0
6,0
7,0
64,3
5,0
7,0
6,0
8,1
2.9981e+05,13400
157,7
11,0
740,32
49,2
202,7
5,0
2280,87
38,1
1,0
490,20
5,0
1,0
1489,79
45,0
5,0
14,0
1737,67
20,1
2,0
77,2
1,0
3,0
856,42
26,0
8,0
8,0
787,40
24,0
17,1
6,1
11,1
1625,45
10,0
52,1
2,0
25,1
109,2
5,0
43,0
53,1
140,3
3,0
7,0
21,1
19,0
181,4
1,0
12,0
9,0
18,1
25,0
2812,64
5,0
44,2
3,0
20,0
186,4
6,0
48,2
139,6
150,3
8,1
108,1
106,1
257,3
4,1
18,0
27,2
37,1
456,9
5,0
6,0
21,1
17,0
65,0
46,0
1.8409e+05,13176
179,11
10,2
338,34
32,0
101,5
0,1
1,0
1645,137
41,2
1,0
194,10
916,94
6,0
1,0
4,0
0,1
6694,445
74,1
4,0
183,15
7,0
9,1
1,0
1647,132
25,6
9,0
1,0
9,0
1,0
1,0
5026,442
56,10
4,0
31,2
4,1
4,0
15,2
0,1
1,0
2,0
19,1
0,1
1,0
2,0
22518,1244
80,4
4,0
268,19
21,1
47,2
581,46
10,1
66,7
1,1
106,6
3,0
1,0
1,0
4550,336
44,2
6,0
53,2
4,0
5,1
67,1
1,0
6,0
7,0
65,3
1,0
2,0
4,0
2,0
7430,528
41,3
3,0
92,7
3,0
20,0
62,2
19,0
15,4
59,4
2,0
2,0
5,0
12,0
90,3
3,0
5,0
2,0
6,0
4,0
1.4994e+05,8522
108,7
8,1
454,23
41,0
129,8
1,0
2,0
1405,55
39,0
1,0
284,13
2,0
1,0
884,60
20,0
3,1
5,0
2669,142
28,2
3,0
108,4
2,0
5,0
934,56
24,0
5,1
5,2
1689,96
38,2
27,1
16,1
15,0
4234,229
22,0
1,0
43,5
5,0
18,1
117,4
2,0
19,1
46,3
387,27
5,0
16,0
21,2
31,1
286,7
3,2
9,0
15,0
27,0
26,1
5334,176
11,0
65,3
10,0
22,0
248,6
7,2
76,4
241,12
412,16
12,0
39,0
282,6
468,16
409,6
3,0
11,1
25,1
65,1
71,2
961,8
2,0
8,0
52,2
87,1
89,0
156,1
1.614e+05,10347
106,9
6,0
268,17
12,0
67,3
1,0
918,58
24,0
1,0
131,3
3,0
1,0
522,27
12,0
4,1
2,0
3365,218
50,2
3,0
111,1
3,1
7,0
1040,54
23,1
7,2
10,0
3699,255
54,4
40,2
24,1
19,3
3536,206
18,0
60,5
4,0
11,0
190,17
5,0
18,3
18,3
2329,180
27,2
33,3
19,1
36,0
2726,206
12,1
37,2
26,1
36,2
22,1
4164,145
14,1
2,0
51,0
4,0
22,0
215,5
18,0
77,1
183,5
717,27
13,0
73,2
408,11
878,35
788,37
3,0
12,0
38,4
171,10
117,6
1654,23
4,0
17,0
98,2
154,2
128,1
353,4
3661,140
11,0
1,0
23,1
1,0
8,3
139,4
3,0
43,1
118,7
701,28
19,1
45,2
309,26
1241,59
676,29
3,0
15,0
64,3
776,47
648,48
1441,30
6,0
19,0
68,1
205,11
185,7
441,1
1278,33
2,0
10,0
39,1
196,3
136,2
417,7
296,6
16869,1487
42,4
4,1
111,8
7,1
30,5
525,26
7,0
82,5
0,1
2,0
345,24
1,0
1,0
0,1
3786,238
36,1
1,0
91,4
4,0
5,1
848,52
16,0
3,1
3,0
4352,201
41,3
5,1
20,1
4,0
2,0
8,0
1,0
2,0
15,0
46734,2587
163,8
18,0
1,0
528,33
30,1
76,5
2254,127
26,2
3,0
98,11
1,0
2,0
166,12
3,0
2,0
2,0
27556,1326
210,12
15,0
208,12
27,0
40,3
101,4
4,1
17,1
17,0
85,2
2,0
3,0
3,0
3,0
1.4501e+05,7733
381,15
24,1
946,31
76,0
202,8
542,33
11,1
220,7
235,11
238,12
13,1
16,4
23,1
23,1
361,17
5,0
25,0
8,0
19,0
19,2
67149,4405
99,9
